Time,Type,Volume,Symbol,Price,S/L,T/P,Time,Price,Commission,Swap,Profit,Comment,,,,
2019.01.03 01:53:01,Buy,0.64,EURUSD,1.1317,,1.138,2019.01.03 10:30:03,1.138,,,403.2,[tp],,0.0029,,0.0063
2019.01.02 17:39:00,Buy,0.39,EURUSD,1.1346,,1.138,2019.01.03 10:30:03,1.138,,-7.02,132.6,[tp],,0.0028,,0.0034
2019.01.02 15:50:04,Buy,0.23,EURUSD,1.1374,,1.138,2019.01.03 10:30:03,1.138,,-4.14,13.8,[tp],,0.0027,,0.0006
2019.01.02 14:31:00,Buy,0.14,EURUSD,1.1401,,1.138,2019.01.03 10:30:03,1.138,,-2.52,-29.4,[tp],,0.0025,,-0.0021
2019.01.02 11:47:13,Buy,0.08,EURUSD,1.1426,,1.138,2019.01.03 10:30:03,1.138,,-1.44,-36.8,[tp],,0.0026,,-0.0046
2019.01.02 10:20:06,Buy,0.05,EURUSD,1.1452,,1.138,2019.01.03 10:30:03,1.138,,-0.9,-36,[tp],,0.0026,,-0.0072
2019.01.02 10:01:01,Buy,0.05,EURUSD,1.1478,,1.138,2019.01.03 10:30:03,1.138,,-0.9,-49,[tp],,-0.0122,,-0.0098
2019.01.02 17:22:01,Sell,0.05,EURUSD,1.1356,,1.1331,2019.01.02 20:09:57,1.1331,,,12.5,[tp],,,,
2019.01.02 15:28:01,Sell,0.05,EURUSD,1.1381,,1.1356,2019.01.02 17:21:48,1.1356,,,12.5,[tp],,,,
2019.01.02 14:24:15,Sell,0.05,EURUSD,1.141,,1.1385,2019.01.02 15:27:47,1.1385,,,12.5,[tp],,,,
2018.12.28 12:46:05,Sell,0.23,EURUSD,1.1468,,1.1412,2019.01.02 14:23:12,1.1412,,-0.36,128.8,[tp],,,,
2018.12.27 19:37:06,Sell,0.14,EURUSD,1.1443,,1.1412,2019.01.02 14:23:12,1.1412,,-0.28,43.4,[tp],,,,
2018.12.27 16:57:03,Sell,0.08,EURUSD,1.1418,,1.1412,2019.01.02 14:23:12,1.1412,,-0.16,4.8,[tp],,,,
2018.12.27 06:23:34,Sell,0.05,EURUSD,1.1387,,1.1412,2019.01.02 14:23:12,1.1412,,-0.12,-12.5,[tp],,,,
2018.12.26 19:50:00,Sell,0.05,EURUSD,1.1361,,1.1412,2019.01.02 14:23:12,1.1412,,-0.2,-25.5,[tp],,,,
2018.12.31 16:30:01,Buy,0.05,EURUSD,1.1439,,1.1477,2019.01.02 10:00:35,1.1477,,-0.6,19,[tp],,0.0025,,0.0038
2018.12.31 13:29:07,Buy,0.05,EURUSD,1.1464,,1.1477,2019.01.02 10:00:35,1.1477,,-0.6,6.5,[tp],,-0.004,,0.0013
2018.12.31 06:57:44,Buy,0.05,EURUSD,1.1424,,1.1462,2018.12.31 13:28:28,1.1462,,,19,[tp],,0.0026,,0.0038
2018.12.27 19:44:12,Buy,0.05,EURUSD,1.145,,1.1462,2018.12.31 13:28:28,1.1462,,-0.6,6,[tp],,-0.0026,,0.0012
2018.12.27 16:59:03,Buy,0.05,EURUSD,1.1424,,1.1449,2018.12.27 19:43:18,1.1449,,,12.5,[tp],,-0.004,,0.0025
2018.12.27 14:54:15,Buy,0.05,EURUSD,1.1384,,1.1422,2018.12.27 16:59:02,1.1422,,,19,[tp],,0.0026,,0.0038
2018.12.27 13:35:06,Buy,0.05,EURUSD,1.141,,1.1422,2018.12.27 16:59:02,1.1422,,,6,[tp],,-0.0053,,0.0012
2018.12.26 20:00:04,Buy,0.14,EURUSD,1.1357,,1.1408,2018.12.27 13:34:21,1.1408,,-2.52,71.4,[tp],,0.0025,,0.0051
2018.12.26 11:54:57,Buy,0.08,EURUSD,1.1382,,1.1408,2018.12.27 13:34:21,1.1408,,-1.44,20.8,[tp],,0.0026,,0.0026
2018.12.24 17:38:15,Buy,0.05,EURUSD,1.1408,,1.1408,2018.12.27 13:34:21,1.1408,,-1.5,0,[tp],,0.0027,,0
2018.12.24 16:48:07,Buy,0.05,EURUSD,1.1435,,1.1408,2018.12.27 13:34:21,1.1408,,-1.5,-13.5,[tp],,-0.0035,,-0.0027
2018.12.26 17:11:25,Sell,0.05,EURUSD,1.14,,1.1362,2018.12.26 19:49:46,1.1362,,,19,[tp],,,,
2018.12.26 14:19:04,Sell,0.05,EURUSD,1.1374,,1.1362,2018.12.26 19:49:46,1.1362,,,6,[tp],,,,
2018.12.24 16:32:03,Sell,0.08,EURUSD,1.1423,,1.1377,2018.12.26 14:18:12,1.1377,,-0.08,36.8,[tp],,,,
2018.12.24 10:59:17,Sell,0.05,EURUSD,1.1399,,1.1377,2018.12.26 14:18:12,1.1377,,-0.06,11,[tp],,,,
2018.12.21 20:07:07,Sell,0.05,EURUSD,1.1373,,1.1377,2018.12.26 14:18:12,1.1377,,-0.09,-2,[tp],,,,
2018.12.21 20:01:06,Buy,0.14,EURUSD,1.1381,,1.1434,2018.12.24 16:47:49,1.1434,,-0.84,74.2,[tp],,0.0027,,0.0053
2018.12.21 14:28:06,Buy,0.08,EURUSD,1.1408,,1.1434,2018.12.24 16:47:49,1.1434,,-0.48,20.8,[tp],,0.0026,,0.0026
2018.12.21 11:03:01,Buy,0.05,EURUSD,1.1434,,1.1434,2018.12.24 16:47:49,1.1434,,-0.3,0,[tp],,0.0029,,0
2018.12.20 19:34:00,Buy,0.05,EURUSD,1.1463,,1.1434,2018.12.24 16:47:49,1.1434,,-0.6,-14.5,[tp],,-0.005,,-0.0029
2018.12.21 18:00:00,Sell,0.05,EURUSD,1.1413,,1.1374,2018.12.21 20:06:54,1.1374,,,19.5,[tp],,,,
2018.12.21 17:25:21,Sell,0.05,EURUSD,1.1385,,1.1374,2018.12.21 20:06:54,1.1374,,,5.5,[tp],,,,
2018.12.21 11:24:01,Sell,0.05,EURUSD,1.142,,1.1395,2018.12.21 17:24:29,1.1395,,,12.5,[tp],,,,
2018.12.20 20:38:15,Sell,0.08,EURUSD,1.1472,,1.1425,2018.12.21 11:23:19,1.1425,,-0.04,37.6,[tp],,,,
2018.12.20 19:12:09,Sell,0.05,EURUSD,1.1446,,1.1425,2018.12.21 11:23:19,1.1425,,-0.03,10.5,[tp],,,,
2018.12.20 17:32:00,Sell,0.05,EURUSD,1.142,,1.1425,2018.12.21 11:23:19,1.1425,,-0.03,-2.5,[tp],,,,
2018.12.20 17:52:04,Buy,0.14,EURUSD,1.1407,,1.1461,2018.12.20 19:33:12,1.1461,,,75.6,[tp],,0.0031,,0.0054
2018.12.20 17:10:01,Buy,0.08,EURUSD,1.1438,,1.1461,2018.12.20 19:33:12,1.1461,,,18.4,[tp],,0.0024,,0.0023
2018.12.20 14:37:18,Buy,0.05,EURUSD,1.1462,,1.1461,2018.12.20 19:33:12,1.1461,,,-0.5,[tp],,0.0024,,-0.0001
2018.12.20 12:21:03,Buy,0.05,EURUSD,1.1486,,1.1461,2018.12.20 19:33:12,1.1461,,,-12.5,[tp],,-0.0005,,-0.0025
2018.12.20 12:20:28,Sell,0.23,EURUSD,1.1481,,1.1422,2018.12.20 17:31:32,1.1422,,,135.7,[tp],,,,
2018.12.20 11:14:01,Sell,0.14,EURUSD,1.1455,,1.1422,2018.12.20 17:31:32,1.1422,,,46.2,[tp],,,,
2018.12.20 09:21:02,Sell,0.08,EURUSD,1.142,,1.1422,2018.12.20 17:31:32,1.1422,,,-1.6,[tp],,,,
2018.12.20 08:19:01,Sell,0.05,EURUSD,1.1393,,1.1422,2018.12.20 17:31:32,1.1422,,,-14.5,[tp],,,,
2018.12.19 21:56:00,Sell,0.05,EURUSD,1.1366,,1.1422,2018.12.20 17:31:32,1.1422,,-0.08,-28,[tp],,,,
2018.12.20 11:14:00,Buy,0.05,EURUSD,1.1457,,1.1482,2018.12.20 12:20:45,1.1482,,,12.5,[tp],,-0.003,,0.0025
2018.12.20 10:19:33,Buy,0.05,EURUSD,1.1427,,1.1452,2018.12.20 11:13:54,1.1452,,,12.5,[tp],,-0.0048,,0.0025
2018.12.19 21:34:00,Buy,0.08,EURUSD,1.1379,,1.1428,2018.12.20 10:18:36,1.1428,,-1.44,39.2,[tp],,0.0027,,0.0049
2018.12.19 21:01:00,Buy,0.05,EURUSD,1.1406,,1.1428,2018.12.20 10:18:36,1.1428,,-0.9,11,[tp],,0.0031,,0.0022
2018.12.19 17:20:05,Buy,0.05,EURUSD,1.1437,,1.1428,2018.12.20 10:18:36,1.1428,,-0.9,-4.5,[tp],,-0.0007,,-0.0009
2018.12.19 16:56:04,Sell,0.64,EURUSD,1.143,,1.1371,2018.12.19 21:55:55,1.1371,,,377.6,[tp],,,,
2018.12.19 09:46:42,Sell,0.39,EURUSD,1.1404,,1.1371,2018.12.19 21:55:55,1.1371,,,128.7,[tp],,,,
2018.12.18 11:51:10,Sell,0.23,EURUSD,1.1378,,1.1371,2018.12.19 21:55:55,1.1371,,-0.12,16.1,[tp],,,,
2018.12.17 14:01:03,Sell,0.14,EURUSD,1.1351,,1.1371,2018.12.19 21:55:55,1.1371,,-0.14,-28,[tp],,,,
2018.12.17 10:56:02,Sell,0.05,EURUSD,1.1324,,1.1371,2018.12.19 21:55:55,1.1371,,-0.06,-23.5,[tp],,,,
2018.12.14 17:58:00,Sell,0.05,EURUSD,1.1297,,1.1371,2018.12.19 21:55:55,1.1371,,-0.09,-37,[tp],,,,
2018.12.14 15:47:02,Sell,0.05,EURUSD,1.1271,,1.1371,2018.12.19 21:55:55,1.1371,,-0.09,-50,[tp],,,,
2018.12.19 12:30:03,Buy,0.05,EURUSD,1.1408,,1.1433,2018.12.19 17:20:04,1.1433,,,12.5,[tp],,-0.0039,,0.0025
2018.12.18 16:27:06,Buy,0.05,EURUSD,1.1369,,1.1407,2018.12.19 12:29:37,1.1407,,-0.3,19,[tp],,0.0026,,0.0038
2018.12.18 13:06:02,Buy,0.05,EURUSD,1.1395,,1.1407,2018.12.19 12:29:37,1.1407,,-0.3,6,[tp],,-0.0027,,0.0012
2018.12.18 10:09:01,Buy,0.05,EURUSD,1.1368,,1.1393,2018.12.18 13:05:12,1.1393,,,12.5,[tp],,-0.0027,,0.0025
2018.12.17 12:10:03,Buy,0.05,EURUSD,1.1341,,1.1366,2018.12.18 10:08:42,1.1366,,-0.3,12.5,[tp],,-0.0055,,0.0025
2018.12.14 13:49:02,Buy,0.14,EURUSD,1.1286,,1.134,2018.12.17 12:09:14,1.134,,-0.84,75.6,[tp],,0.0026,,0.0054
2018.12.14 10:39:02,Buy,0.08,EURUSD,1.1312,,1.134,2018.12.17 12:09:14,1.134,,-0.48,22.4,[tp],,0.0034,,0.0028
2018.12.13 15:45:01,Buy,0.05,EURUSD,1.1346,,1.134,2018.12.17 12:09:14,1.134,,-0.6,-3,[tp],,0.0026,,-0.0006
2018.12.12 17:18:01,Buy,0.05,EURUSD,1.1372,,1.134,2018.12.17 12:09:14,1.134,,-1.5,-16,[tp],,-0.0075,,-0.0032
2018.12.14 10:52:21,Sell,0.05,EURUSD,1.1297,,1.1272,2018.12.14 15:45:15,1.1272,,,12.5,[tp],,,,
2018.12.14 10:35:01,Sell,0.05,EURUSD,1.1324,,1.1299,2018.12.14 10:51:20,1.1299,,,12.5,[tp],,,,
2018.12.12 17:26:04,Sell,0.08,EURUSD,1.1374,,1.1327,2018.12.14 10:34:30,1.1327,,-0.16,37.6,[tp],,,,
2018.12.12 14:38:05,Sell,0.05,EURUSD,1.1347,,1.1327,2018.12.14 10:34:30,1.1327,,-0.11,10,[tp],,,,
2018.12.11 17:39:09,Sell,0.05,EURUSD,1.1321,,1.1327,2018.12.14 10:34:30,1.1327,,-0.14,-3,[tp],,,,
2018.12.11 18:37:04,Buy,0.23,EURUSD,1.1314,,1.1372,2018.12.12 17:17:05,1.1372,,-1.38,133.4,[tp],,0.0026,,0.0058
2018.12.11 16:29:14,Buy,0.05,EURUSD,1.134,,1.1372,2018.12.12 17:17:05,1.1372,,-0.3,16,[tp],,0.0025,,0.0032
2018.12.10 18:05:09,Buy,0.08,EURUSD,1.1365,,1.1372,2018.12.12 17:17:05,1.1372,,-0.96,5.6,[tp],,0.0034,,0.0007
2018.12.10 16:18:08,Buy,0.05,EURUSD,1.1399,,1.1372,2018.12.12 17:17:05,1.1372,,-0.6,-13.5,[tp],,0.0028,,-0.0027
2018.12.10 03:27:08,Buy,0.05,EURUSD,1.1427,,1.1372,2018.12.12 17:17:05,1.1372,,-0.6,-27.5,[tp],,-0.0079,,-0.0055
2018.12.11 16:21:11,Sell,0.05,EURUSD,1.1348,,1.1323,2018.12.11 17:37:10,1.1323,,,12.5,[tp],,,,
2018.12.11 12:04:21,Sell,0.05,EURUSD,1.1387,,1.1349,2018.12.11 16:20:18,1.1349,,,19,[tp],,,,
2018.12.10 18:05:08,Sell,0.05,EURUSD,1.1361,,1.1349,2018.12.11 16:20:18,1.1349,,-0.03,6,[tp],,,,
2018.12.10 04:09:41,Sell,0.05,EURUSD,1.1439,,1.1366,2018.12.10 18:05:04,1.1366,,,36.5,[tp],,,,
2018.12.07 15:34:05,Sell,0.14,EURUSD,1.1413,,1.1366,2018.12.10 18:05:04,1.1366,,-0.07,65.8,[tp],,,,
2018.12.06 16:14:07,Sell,0.08,EURUSD,1.1384,,1.1366,2018.12.10 18:05:04,1.1366,,-0.08,14.4,[tp],,,,
2018.12.05 19:24:06,Sell,0.05,EURUSD,1.1356,,1.1366,2018.12.10 18:05:04,1.1366,,-0.14,-5,[tp],,,,
2018.12.05 17:15:06,Sell,0.05,EURUSD,1.133,,1.1366,2018.12.10 18:05:04,1.1366,,-0.14,-18,[tp],,,,
2018.12.07 15:31:07,Buy,0.05,EURUSD,1.1399,,1.1424,2018.12.10 03:26:26,1.1424,,-0.3,12.5,[tp],,-0.0034,,0.0025
2018.12.06 18:36:16,Buy,0.08,EURUSD,1.1365,,1.14,2018.12.07 15:30:32,1.14,,-0.48,28,[tp],,0.0026,,0.0035
2018.12.06 16:18:14,Buy,0.05,EURUSD,1.1391,,1.14,2018.12.07 15:30:32,1.14,,-0.3,4.5,[tp],,-0.0054,,0.0009
2018.12.04 19:04:12,Buy,0.14,EURUSD,1.1337,,1.139,2018.12.06 16:17:24,1.139,,-3.36,74.2,[tp],,0.0028,,0.0053
2018.12.04 17:38:05,Buy,0.08,EURUSD,1.1365,,1.139,2018.12.06 16:17:24,1.139,,-1.92,20,[tp],,0.0026,,0.0025
2018.12.04 14:15:07,Buy,0.05,EURUSD,1.1391,,1.139,2018.12.06 16:17:24,1.139,,-1.2,-0.5,[tp],,0.0026,,-1.00E-04
2018.12.04 11:42:03,Buy,0.05,EURUSD,1.1417,,1.139,2018.12.06 16:17:24,1.139,,-1.2,-13.5,[tp],,-0.0067,,-0.0027
2018.12.05 13:11:35,Sell,0.05,EURUSD,1.135,,1.1313,2018.12.05 17:00:23,1.1313,,,18.5,[tp],,,,
2018.12.04 19:11:08,Sell,0.05,EURUSD,1.1325,,1.1313,2018.12.05 17:00:23,1.1313,,-0.03,6,[tp],,,,
2018.12.04 17:58:11,Sell,0.05,EURUSD,1.1352,,1.1327,2018.12.04 19:10:23,1.1327,,,12.5,[tp],,,,
2018.12.04 11:37:03,Sell,0.14,EURUSD,1.1406,,1.1354,2018.12.04 17:58:08,1.1354,,,72.8,[tp],,,,
2018.12.04 08:16:07,Sell,0.08,EURUSD,1.1381,,1.1354,2018.12.04 17:58:08,1.1354,,,21.6,[tp],,,,
2018.12.03 17:10:03,Sell,0.05,EURUSD,1.1355,,1.1354,2018.12.04 17:58:08,1.1354,,-0.03,0.5,[tp],,,,
2018.12.03 13:03:25,Sell,0.05,EURUSD,1.1327,,1.1354,2018.12.04 17:58:08,1.1354,,-0.03,-13.5,[tp],,,,
2018.12.04 08:18:15,Buy,0.05,EURUSD,1.1388,,1.1413,2018.12.04 11:41:16,1.1413,,,12.5,[tp],,-0.0041,,0.0025
2018.12.03 12:31:19,Buy,0.05,EURUSD,1.1347,,1.1385,2018.12.04 08:17:44,1.1385,,-0.3,19,[tp],,0.0026,,0.0038
2018.12.03 09:06:01,Buy,0.05,EURUSD,1.1373,,1.1385,2018.12.04 08:17:44,1.1385,,-0.3,6,[tp],,0.0004,,0.0012
2018.12.03 09:22:09,Sell,0.08,EURUSD,1.1377,,1.1329,2018.12.03 13:02:33,1.1329,,,38.4,[tp],,,,
2018.12.03 00:02:02,Sell,0.08,EURUSD,1.135,,1.1329,2018.12.03 13:02:33,1.1329,,,16.8,[tp],,,,
2018.11.30 17:57:09,Sell,0.05,EURUSD,1.1323,,1.1329,2018.12.03 13:02:33,1.1329,,-0.03,-3,[tp],,,,
2018.11.30 18:12:04,Buy,0.14,EURUSD,1.1319,,1.137,2018.12.03 09:05:24,1.137,,-0.84,71.4,[tp],,0.0025,,0.0051
2018.11.30 16:45:12,Buy,0.08,EURUSD,1.1344,,1.137,2018.12.03 09:05:24,1.137,,-0.48,20.8,[tp],,0.0026,,0.0026
2018.11.29 11:13:22,Buy,0.05,EURUSD,1.137,,1.137,2018.12.03 09:05:24,1.137,,-0.6,0,[tp],,0.0026,,0
2018.11.29 09:41:09,Buy,0.05,EURUSD,1.1396,,1.137,2018.12.03 09:05:24,1.137,,-0.6,-13,[tp],,-1.1396,,-0.0026
2018.12.01 03:36:46,Balance,,,,,,,,,,1.72,,,,,
2018.11.28 20:18:18,Sell,0.14,EURUSD,1.1382,,1.1325,2018.11.30 17:56:21,1.1325,,-0.29,79.8,[tp],,,,
2018.11.28 19:10:08,Sell,0.08,EURUSD,1.1353,,1.1325,2018.11.30 17:56:21,1.1325,,-0.16,22.4,[tp],,,,
2018.11.28 19:02:06,Sell,0.05,EURUSD,1.1323,,1.1325,2018.11.30 17:56:21,1.1325,,-0.11,-1,[tp],,,,
2018.11.27 18:14:28,Sell,0.05,EURUSD,1.1285,,1.1325,2018.11.30 17:56:21,1.1325,,-0.14,-20,[tp],,,,
2018.11.28 20:11:07,Buy,0.05,EURUSD,1.1371,,1.1396,2018.11.29 09:40:56,1.1396,,-0.9,12.5,[tp],,-0.0039,,0.0025
2018.11.28 19:35:03,Buy,0.05,EURUSD,1.1332,,1.137,2018.11.28 20:11:02,1.137,,,19,[tp],,0.0026,,0.0038
2018.11.28 19:10:08,Buy,0.05,EURUSD,1.1358,,1.137,2018.11.28 20:11:02,1.137,,,6,[tp],,-0.0068,,0.0012
2018.11.27 17:58:04,Buy,0.39,EURUSD,1.129,,1.1347,2018.11.28 19:09:10,1.1347,,-2.34,222.3,[tp],,0.0026,,0.0057
2018.11.27 14:24:24,Buy,0.39,EURUSD,1.1316,,1.1347,2018.11.28 19:09:10,1.1347,,-2.34,120.9,[tp],,0.0025,,0.0031
2018.11.23 13:21:12,Buy,0.14,EURUSD,1.1341,,1.1347,2018.11.28 19:09:10,1.1347,,-2.52,8.4,[tp],,0.0027,,0.0006
2018.11.23 10:42:32,Buy,0.08,EURUSD,1.1368,,1.1347,2018.11.28 19:09:10,1.1347,,-1.44,-16.8,[tp],,0.0027,,-0.0021
2018.11.21 16:57:06,Buy,0.05,EURUSD,1.1395,,1.1347,2018.11.28 19:09:10,1.1347,,-2.1,-24,[tp],,0.0028,,-0.0048
2018.11.21 15:37:10,Buy,0.05,EURUSD,1.1423,,1.1347,2018.11.28 19:09:10,1.1347,,-2.1,-38,[tp],,-0.0112,,-0.0076
2018.11.27 10:01:11,Sell,0.05,EURUSD,1.1311,,1.1286,2018.11.27 18:13:17,1.1286,,,12.5,[tp],,,,
2018.11.27 09:29:02,Buy,0.05,EURUSD,1.1317,,1.1387,2018.11.27 14:13:03,1.132,,,1.5,,,0.0017,,0.0003
2018.11.26 19:00:17,Sell,0.05,EURUSD,1.1334,,1.1309,2018.11.27 10:00:42,1.1309,,-0.03,12.5,[tp],,,,
2018.11.26 11:33:23,Sell,0.08,EURUSD,1.1382,,1.1335,2018.11.26 19:00:11,1.1335,,,37.6,[tp],,,,
2018.11.26 09:03:17,Sell,0.05,EURUSD,1.1356,,1.1335,2018.11.26 19:00:11,1.1335,,,10.5,[tp],,,,
2018.11.23 19:01:14,Sell,0.05,EURUSD,1.133,,1.1335,2018.11.26 19:00:11,1.1335,,-0.03,-2.5,[tp],,,,
2018.11.23 12:37:08,Sell,0.05,EURUSD,1.1357,,1.1332,2018.11.23 19:01:08,1.1332,,,12.5,[tp],,,,
2018.11.23 10:32:05,Sell,0.05,EURUSD,1.1383,,1.1358,2018.11.23 12:36:52,1.1358,,,12.5,[tp],,,,
2018.11.22 12:32:03,Sell,0.08,EURUSD,1.143,,1.1383,2018.11.23 10:31:31,1.1383,,-0.04,37.6,[tp],,,,
2018.11.21 13:23:06,Sell,0.05,EURUSD,1.1405,,1.1383,2018.11.23 10:31:31,1.1383,,-0.11,11,[tp],,,,
2018.11.21 12:52:08,Sell,0.05,EURUSD,1.1374,,1.1383,2018.11.23 10:31:31,1.1383,,-0.11,-4.5,[tp],,,,
2018.11.20 20:01:09,Buy,0.14,EURUSD,1.137,,1.1424,2018.11.21 15:36:41,1.1424,,-0.84,75.6,[tp],,0.003,,0.0054
2018.11.20 16:23:10,Buy,0.08,EURUSD,1.14,,1.1424,2018.11.21 15:36:41,1.1424,,-0.48,19.2,[tp],,0.0026,,0.0024
2018.11.20 11:03:13,Buy,0.05,EURUSD,1.1426,,1.1424,2018.11.21 15:36:41,1.1424,,-0.3,-1,[tp],,0.0026,,-0.0002
2018.11.19 17:19:05,Buy,0.05,EURUSD,1.1452,,1.1424,2018.11.21 15:36:41,1.1424,,-0.6,-14,[tp],,-0.0046,,-0.0028
2018.11.21 10:41:07,Sell,0.05,EURUSD,1.1406,,1.1368,2018.11.21 12:51:25,1.1368,,,19,[tp],,,,
2018.11.20 19:41:15,Sell,0.05,EURUSD,1.138,,1.1368,2018.11.21 12:51:25,1.1368,,-0.03,6,[tp],,,,
2018.11.19 17:16:02,Sell,0.64,EURUSD,1.1447,,1.1384,2018.11.20 19:40:22,1.1384,,-0.33,403.2,[tp],,,,
2018.11.19 10:17:15,Sell,0.05,EURUSD,1.1422,,1.1384,2018.11.20 19:40:22,1.1384,,-0.03,19,[tp],,,,
2018.11.16 16:08:05,Sell,0.23,EURUSD,1.1397,,1.1384,2018.11.20 19:40:22,1.1384,,-0.24,29.9,[tp],,,,
2018.11.16 15:46:02,Sell,0.14,EURUSD,1.1369,,1.1384,2018.11.20 19:40:22,1.1384,,-0.14,-21,[tp],,,,
2018.11.15 21:22:54,Sell,0.08,EURUSD,1.1341,,1.1384,2018.11.20 19:40:22,1.1384,,-0.12,-34.4,[tp],,,,
2018.11.15 13:27:12,Sell,0.05,EURUSD,1.1314,,1.1384,2018.11.20 19:40:22,1.1384,,-0.09,-35,[tp],,,,
2018.11.15 11:50:03,Sell,0.05,EURUSD,1.1288,,1.1384,2018.11.20 19:40:22,1.1384,,-0.09,-48,[tp],,,,
2018.11.19 10:36:07,Buy,0.05,EURUSD,1.1426,,1.1451,2018.11.19 17:18:42,1.1451,,,12.5,[tp],,-0.0027,,0.0025
2018.11.16 16:08:05,Buy,0.05,EURUSD,1.1399,,1.1424,2018.11.19 10:35:35,1.1424,,-0.3,12.5,[tp],,-0.0027,,0.0025
2018.11.16 15:46:02,Buy,0.05,EURUSD,1.1372,,1.1397,2018.11.16 16:07:41,1.1397,,,12.5,[tp],,-0.0042,,0.0025
2018.11.15 23:38:46,Buy,0.05,EURUSD,1.133,,1.1368,2018.11.16 15:45:34,1.1368,,-0.3,19,[tp],,0.0025,,0.0038
2018.11.15 21:32:06,Buy,0.05,EURUSD,1.1355,,1.1368,2018.11.16 15:45:34,1.1368,,-0.3,6.5,[tp],,-0.0041,,0.0013
2018.11.15 19:08:13,Buy,0.05,EURUSD,1.1314,,1.1352,2018.11.15 21:31:09,1.1352,,,19,[tp],,0.0026,,0.0038
2018.11.15 18:44:07,Buy,0.05,EURUSD,1.134,,1.1352,2018.11.15 21:31:09,1.1352,,,6,[tp],,-0.0057,,0.0012
2018.11.15 12:00:06,Buy,0.08,EURUSD,1.1283,,1.1332,2018.11.15 18:43:48,1.1332,,,39.2,[tp],,0.003,,0.0049
2018.11.14 23:18:08,Buy,0.05,EURUSD,1.1313,,1.1332,2018.11.15 18:43:48,1.1332,,-0.9,9.5,[tp],,0.0027,,0.0019
2018.11.14 22:06:09,Buy,0.05,EURUSD,1.134,,1.1332,2018.11.15 18:43:48,1.1332,,-0.9,-4,[tp],,-0.0003,,-0.0008
2018.11.14 22:00:10,Sell,0.08,EURUSD,1.1337,,1.129,2018.11.15 11:49:54,1.129,,-0.12,37.6,[tp],,,,
2018.11.14 21:08:08,Sell,0.05,EURUSD,1.1311,,1.129,2018.11.15 11:49:54,1.129,,-0.08,10.5,[tp],,,,
2018.11.14 19:42:02,Sell,0.05,EURUSD,1.1284,,1.129,2018.11.15 11:49:54,1.129,,-0.08,-3,[tp],,,,
2018.11.14 19:41:05,Buy,0.08,EURUSD,1.1294,,1.1342,2018.11.14 22:05:26,1.1342,,,38.4,[tp],,0.0029,,0.0048
2018.11.14 17:16:05,Buy,0.05,EURUSD,1.1323,,1.1342,2018.11.14 22:05:26,1.1342,,,9.5,[tp],,0.0026,,0.0019
2018.11.14 16:55:02,Buy,0.05,EURUSD,1.1349,,1.1342,2018.11.14 22:05:26,1.1342,,,-3.5,[tp],,-0.0002,,-0.0007
2018.11.14 16:55:02,Sell,0.23,EURUSD,1.1347,,1.1284,2018.11.14 19:41:31,1.1284,,,144.9,[tp],,,,
2018.11.14 01:03:04,Sell,0.14,EURUSD,1.1316,,1.1284,2018.11.14 19:41:31,1.1284,,,44.8,[tp],,,,
2018.11.13 16:55:07,Sell,0.08,EURUSD,1.1277,,1.1284,2018.11.14 19:41:31,1.1284,,-0.04,-5.6,[tp],,,,
2018.11.13 06:04:07,Sell,0.05,EURUSD,1.125,,1.1284,2018.11.14 19:41:31,1.1284,,-0.03,-17,[tp],,,,
2018.11.12 23:11:04,Sell,0.05,EURUSD,1.1223,,1.1284,2018.11.14 19:41:31,1.1284,,-0.06,-30.5,[tp],,,,
2018.11.14 16:49:05,Buy,0.05,EURUSD,1.1314,,1.1339,2018.11.14 16:54:15,1.1339,,,12.5,[tp],,-0.0047,,0.0025
2018.11.14 13:18:26,Buy,0.08,EURUSD,1.1267,,1.1314,2018.11.14 16:48:51,1.1314,,,37.6,[tp],,0.0026,,0.0047
2018.11.14 06:29:28,Buy,0.05,EURUSD,1.1293,,1.1314,2018.11.14 16:48:51,1.1314,,,10.5,[tp],,0.0026,,0.0021
2018.11.14 01:03:04,Buy,0.05,EURUSD,1.1319,,1.1314,2018.11.14 16:48:51,1.1314,,,-2.5,[tp],,-0.0051,,-0.0005
2018.11.13 20:34:08,Buy,0.05,EURUSD,1.1268,,1.1306,2018.11.14 01:02:40,1.1306,,-0.3,19,[tp],,0.0026,,0.0038
2018.11.13 18:26:08,Buy,0.05,EURUSD,1.1294,,1.1306,2018.11.14 01:02:40,1.1306,,-0.3,6,[tp],,-0.0065,,0.0012
2018.11.12 23:10:07,Buy,2.98,EURUSD,1.1229,,1.1291,2018.11.13 18:25:18,1.1291,,-17.88,1847.6,[tp],,0.0026,,0.0062
2018.11.12 10:11:02,Buy,1.79,EURUSD,1.1255,,1.1291,2018.11.13 18:25:18,1.1291,,-10.74,644.4,[tp],,0.0028,,0.0036
2018.11.12 08:42:03,Buy,1.07,EURUSD,1.1283,,1.1291,2018.11.13 18:25:18,1.1291,,-6.42,85.6,[tp],,0.0037,,0.0008
2018.11.12 00:46:14,Buy,0.05,EURUSD,1.132,,1.1291,2018.11.13 18:25:18,1.1291,,-0.3,-14.5,[tp],,0.0024,,-0.0029
2018.11.09 05:48:09,Buy,0.39,EURUSD,1.1344,,1.1291,2018.11.13 18:25:18,1.1291,,-4.68,-206.7,[tp],,0.0028,,-0.0053
