"約定日時","取引区分","受渡日","約定番号","銘柄名","銘柄コード","限月","コールプット区分","権利行使価格","権利行使価格通貨","カバードワラント商品種別","売買区分","通貨","市場","口座","信用区分","約定数量","約定単価","コンバージョンレート","手数料","手数料消費税","建単価","新規手数料","新規手数料消費税","管理費","名義書換料","金利","貸株料","品貸料","前日分値洗","経過利子（円貨）","経過利子（外貨）","経過日数（外債）","所得税（外債）","地方税（外債）","金利・価格調整額（CFD）","配当金調整額（CFD）","売建単価（くりっく365）","買建単価（くりっく365）","円貨スワップ損益","外貨スワップ損益","約定金額（円貨）","約定金額（外貨）","決済金額（円貨）","決済金額（外貨）","実現損益","受渡金額（円貨）","備考"
"2020/03/04 00:14:33","FXネオ決済","2020/03/03","007910","USD/JPY","","","","","","","買","","","","","10000","107.498","","","","107.785","","","","","","","","","","","","","","","","","","","","","","2870","","2870","2870",""
"2020/03/04 00:14:37","FXネオ決済","2020/03/03","007911","USD/JPY","","","","","","","買","","","","","10000","107.492","","","","107.593","","","","","","","","","","","","","","","","","","","","","","1010","","1010","1010",""
"2020/03/04 00:17:28","FXネオ新規","2020/03/03","007912","USD/JPY","","","","","","","売","","","","","10000","107.253","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/04 00:17:29","FXネオ新規","2020/03/03","007913","USD/JPY","","","","","","","売","","","","","10000","107.227","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/05 18:10:26","FXネオ決済","2020/03/05","007914","USD/JPY","","","","","","","買","","","","","10000","107.019","","","","107.227","","","","","","","","","","","","","","","","","","","","","","2080","","2080","2080",""
"2020/03/05 18:10:29","FXネオ決済","2020/03/05","007915","USD/JPY","","","","","","","買","","","","","10000","107.022","","","","107.253","","","","","","","","","","","","","","","","","","","","","","2310","","2310","2310",""
"2020/03/05 22:21:21","FXネオ新規","2020/03/05","007916","USD/JPY","","","","","","","売","","","","","10000","106.823","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/05 22:21:21","FXネオ新規","2020/03/05","007917","USD/JPY","","","","","","","売","","","","","10000","106.821","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/05 23:05:08","FXネオ決済","2020/03/05","007918","USD/JPY","","","","","","","買","","","","","10000","106.822","","","","106.823","","","","","","","","","","","","","","","","","","","","","","10","","10","10",""
"2020/03/06 00:02:34","FXネオ決済","2020/03/05","007919","USD/JPY","","","","","","","買","","","","","10000","106.704","","","","106.781","","","","","","","","","","","","","","","","","","","","","","770","","770","770",""
"2020/03/06 00:02:37","FXネオ決済","2020/03/05","007920","USD/JPY","","","","","","","買","","","","","10000","106.707","","","","106.779","","","","","","","","","","","","","","","","","","","","","","720","","720","720",""
"2020/03/06 00:02:41","FXネオ決済","2020/03/05","007921","USD/JPY","","","","","","","買","","","","","10000","106.709","","","","106.821","","","","","","","","","","","","","","","","","","","","","","1120","","1120","1120",""
"2020/03/06 05:50:35","FXネオ決済","2020/03/05","007922","USD/JPY","","","","","","","買","","","","","10000","106.251","","","","106.340","","","","","","","","","","","","","","","","","","","","","","890","","890","890",""
"2020/03/06 05:58:25","FXネオ決済","2020/03/05","007923","USD/JPY","","","","","","","買","","","","","10000","106.091","","","","106.169","","","","","","","","","","","","","","","","","","","","","","780","","780","780",""
"2020/03/06 05:58:28","FXネオ決済","2020/03/05","007924","USD/JPY","","","","","","","買","","","","","10000","106.084","","","","106.167","","","","","","","","","","","","","","","","","","","","","","830","","830","830",""
"2020/03/06 05:58:31","FXネオ決済","2020/03/05","007925","USD/JPY","","","","","","","買","","","","","10000","106.076","","","","106.189","","","","","","","","","","","","","","","","","","","","","","1130","","1130","1130",""
"2020/03/06 05:58:33","FXネオ決済","2020/03/05","007926","USD/JPY","","","","","","","買","","","","","10000","106.076","","","","106.188","","","","","","","","","","","","","","","","","","","","","","1120","","1120","1120",""
"2020/03/06 05:58:36","FXネオ決済","2020/03/05","007927","USD/JPY","","","","","","","買","","","","","10000","106.074","","","","106.136","","","","","","","","","","","","","","","","","","","","","","620","","620","620",""
"2020/03/06 05:58:38","FXネオ決済","2020/03/05","007928","USD/JPY","","","","","","","買","","","","","10000","106.065","","","","106.135","","","","","","","","","","","","","","","","","","","","","","700","","700","700",""
"2020/03/06 05:58:41","FXネオ決済","2020/03/05","007929","USD/JPY","","","","","","","買","","","","","10000","106.061","","","","106.186","","","","","","","","","","","","","","","","","","","","","","1250","","1250","1250",""
"2020/03/06 05:58:43","FXネオ決済","2020/03/05","007930","USD/JPY","","","","","","","買","","","","","10000","106.060","","","","106.186","","","","","","","","","","","","","","","","","","","","","","1260","","1260","1260",""
"2020/03/06 05:58:46","FXネオ決済","2020/03/05","007931","USD/JPY","","","","","","","買","","","","","10000","106.056","","","","106.187","","","","","","","","","","","","","","","","","","","","","","1310","","1310","1310",""
"2020/03/06 18:50:24","FXネオ決済","2020/03/06","007932","USD/JPY","","","","","","","買","","","","","10000","105.312","","","","105.318","","","","","","","","","","","","","","","","","","","","","","60","","60","60",""
"2020/03/06 18:55:24","FXネオ決済","2020/03/06","007933","USD/JPY","","","","","","","買","","","","","10000","105.294","","","","105.302","","","","","","","","","","","","","","","","","","","","","","80","","80","80",""
"2020/03/06 18:55:53","FXネオ決済","2020/03/06","007934","USD/JPY","","","","","","","買","","","","","10000","105.254","","","","105.261","","","","","","","","","","","","","","","","","","","","","","70","","70","70",""
"2020/03/06 18:56:27","FXネオ決済","2020/03/06","007935","USD/JPY","","","","","","","買","","","","","20000","105.245","","","","105.248","","","","","","","","","","","","","","","","","","","","","","60","","60","60",""
"2020/03/09 14:47:59","FXネオ新規","2020/03/09","007936","USD/JPY","","","","","","","売","","","","","50000","102.773","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/09 15:00:47","FXネオ新規","2020/03/09","007937","USD/JPY","","","","","","","売","","","","","40000","102.647","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/09 15:41:52","FXネオ決済","2020/03/09","007938","USD/JPY","","","","","","","買","","","","","50000","102.663","","","","102.773","","","","","","","","","","","","","","","","","","","","","","5500","","5500","5500",""
"2020/03/09 15:41:52","FXネオ決済","2020/03/09","007939","USD/JPY","","","","","","","買","","","","","40000","102.663","","","","102.647","","","","","","","","","","","","","","","","","","","","","","-640","","-640","-640",""
"2020/03/09 15:46:28","FXネオ新規","2020/03/09","007940","USD/JPY","","","","","","","売","","","","","90000","102.568","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/09 16:17:59","FXネオ決済","2020/03/09","007941","USD/JPY","","","","","","","買","","","","","90000","102.367","","","","102.568","","","","","","","","","","","","","","","","","","","","","","18090","","18090","18090",""
"2020/03/09 16:20:38","FXネオ新規","2020/03/09","007942","USD/JPY","","","","","","","売","","","","","90000","102.103","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/09 16:26:17","FXネオ決済","2020/03/09","007943","USD/JPY","","","","","","","買","","","","","90000","102.078","","","","102.103","","","","","","","","","","","","","","","","","","","","","","2250","","2250","2250",""
"2020/03/09 16:49:28","FXネオ新規","2020/03/09","007945","USD/JPY","","","","","","","売","","","","","100000","101.991","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/09 17:34:51","FXネオ新規","2020/03/09","007946","USD/JPY","","","","","","","売","","","","","10000","102.420","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/09 17:34:57","FXネオ新規","2020/03/09","007947","USD/JPY","","","","","","","売","","","","","10000","102.412","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/09 18:46:55","FXネオ新規","2020/03/09","007948","USD/JPY","","","","","","","売","","","","","10000","102.530","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/09 18:59:13","FXネオ決済","2020/03/09","007949","USD/JPY","","","","","","","買","","","","","10000","102.481","","","","102.530","","","","","","","","","","","","","","","","","","","","","","490","","490","490",""
"2020/03/09 19:03:10","FXネオ決済","2020/03/09","007950","USD/JPY","","","","","","","買","","","","","10000","102.339","","","","102.412","","","","","","","","","","","","","","","","","","","","","","730","","730","730",""
"2020/03/09 19:03:13","FXネオ決済","2020/03/09","007951","USD/JPY","","","","","","","買","","","","","10000","102.339","","","","102.420","","","","","","","","","","","","","","","","","","","","","","810","","810","810",""
"2020/03/09 20:16:55","FXネオ新規","2020/03/09","007952","USD/JPY","","","","","","","売","","","","","10000","102.240","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/09 20:16:56","FXネオ新規","2020/03/09","007953","USD/JPY","","","","","","","売","","","","","10000","102.240","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/09 20:24:18","FXネオ決済","2020/03/09","007954","USD/JPY","","","","","","","買","","","","","10000","102.220","","","","102.240","","","","","","","","","","","","","","","","","","","","","","200","","200","200",""
"2020/03/09 20:24:21","FXネオ決済","2020/03/09","007955","USD/JPY","","","","","","","買","","","","","10000","102.220","","","","102.240","","","","","","","","","","","","","","","","","","","","","","200","","200","200",""
"2020/03/09 20:51:02","FXネオ決済","2020/03/09","007956","GBP/JPY","","","","","","","買","","","","","10000","133.817","","","","134.289","","","","","","","","","","","","","","","","","","","","","","4720","","4720","4720",""
"2020/03/09 20:51:04","FXネオ決済","2020/03/09","007957","GBP/JPY","","","","","","","買","","","","","10000","133.818","","","","134.146","","","","","","","","","","","","","","","","","","","","","","3280","","3280","3280",""
"2020/03/09 22:25:09","FXネオ決済","2020/03/09","007958","USD/JPY","","","","","","","買","","","","","100000","101.868","","","","101.991","","","","","","","","","","","","","","","","","","","","","","12300","","12300","12300",""
"2020/03/09 22:28:34","FXネオ新規","2020/03/09","007959","GBP/JPY","","","","","","","売","","","","","10000","133.632","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/09 22:28:36","FXネオ新規","2020/03/09","007960","GBP/JPY","","","","","","","売","","","","","10000","133.640","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/09 22:29:01","FXネオ新規","2020/03/09","007961","USD/JPY","","","","","","","売","","","","","90000","101.848","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/09 22:32:12","FXネオ決済","2020/03/09","007962","USD/JPY","","","","","","","買","","","","","90000","101.826","","","","101.848","","","","","","","","","","","","","","","","","","","","","","1980","","1980","1980",""
"2020/03/09 22:32:28","FXネオ決済","2020/03/09","007963","GBP/JPY","","","","","","","買","","","","","10000","133.545","","","","133.640","","","","","","","","","","","","","","","","","","","","","","950","","950","950",""
"2020/03/09 22:32:30","FXネオ決済","2020/03/09","007964","GBP/JPY","","","","","","","買","","","","","10000","133.533","","","","133.632","","","","","","","","","","","","","","","","","","","","","","990","","990","990",""
"2020/03/09 22:35:03","FXネオ新規","2020/03/09","007965","USD/JPY","","","","","","","売","","","","","90000","101.728","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/09 22:35:12","FXネオ新規","2020/03/09","007966","GBP/JPY","","","","","","","売","","","","","10000","133.487","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/09 22:35:15","FXネオ新規","2020/03/09","007967","GBP/JPY","","","","","","","売","","","","","10000","133.467","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/09 22:37:06","FXネオ決済","2020/03/09","007968","GBP/JPY","","","","","","","買","","","","","10000","133.407","","","","133.467","","","","","","","","","","","","","","","","","","","","","","600","","600","600",""
"2020/03/09 22:37:10","FXネオ決済","2020/03/09","007969","GBP/JPY","","","","","","","買","","","","","10000","133.385","","","","133.487","","","","","","","","","","","","","","","","","","","","","","1020","","1020","1020",""
"2020/03/09 22:37:18","FXネオ決済","2020/03/09","007970","USD/JPY","","","","","","","買","","","","","90000","101.648","","","","101.728","","","","","","","","","","","","","","","","","","","","","","7200","","7200","7200",""
"2020/03/09 22:38:00","FXネオ新規","2020/03/09","007971","USD/JPY","","","","","","","売","","","","","190000","101.338","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/09 22:39:53","FXネオ新規","2020/03/09","007972","GBP/JPY","","","","","","","売","","","","","10000","132.972","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/09 22:39:54","FXネオ新規","2020/03/09","007973","GBP/JPY","","","","","","","売","","","","","10000","132.972","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/09 22:40:22","FXネオ決済","2020/03/09","007974","USD/JPY","","","","","","","買","","","","","190000","101.305","","","","101.338","","","","","","","","","","","","","","","","","","","","","","6270","","6270","6270",""
"2020/03/09 22:41:14","FXネオ新規","2020/03/09","007975","USD/JPY","","","","","","","売","","","","","50000","101.265","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/09 22:41:19","FXネオ新規","2020/03/09","007976","USD/JPY","","","","","","","売","","","","","50000","101.263","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/09 22:41:33","FXネオ新規","2020/03/09","007977","USD/JPY","","","","","","","売","","","","","50000","101.290","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/09 22:42:10","FXネオ新規","2020/03/09","007978","USD/JPY","","","","","","","売","","","","","10000","101.361","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/09 22:42:16","FXネオ新規","2020/03/09","007979","USD/JPY","","","","","","","売","","","","","10000","101.374","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/09 22:42:25","FXネオ新規","2020/03/09","007980","USD/JPY","","","","","","","売","","","","","10000","101.285","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/09 22:42:31","FXネオ新規","2020/03/09","007981","USD/JPY","","","","","","","売","","","","","10000","101.315","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/09 22:44:40","FXネオ決済","2020/03/09","007982","USD/JPY","","","","","","","買","","","","","10000","101.356","","","","101.374","","","","","","","","","","","","","","","","","","","","","","180","","180","180",""
"2020/03/09 22:44:45","FXネオ決済","2020/03/09","007983","USD/JPY","","","","","","","買","","","","","10000","101.334","","","","101.361","","","","","","","","","","","","","","","","","","","","","","270","","270","270",""
"2020/03/09 22:45:02","FXネオ決済","2020/03/09","007984","GBP/JPY","","","","","","","買","","","","","10000","132.855","","","","132.972","","","","","","","","","","","","","","","","","","","","","","1170","","1170","1170",""
"2020/03/09 22:45:05","FXネオ決済","2020/03/09","007985","GBP/JPY","","","","","","","買","","","","","10000","132.858","","","","132.972","","","","","","","","","","","","","","","","","","","","","","1140","","1140","1140",""
"2020/03/09 22:51:21","FXネオ新規","2020/03/09","007986","GBP/JPY","","","","","","","売","","","","","10000","133.718","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/09 22:51:22","FXネオ新規","2020/03/09","007987","GBP/JPY","","","","","","","売","","","","","10000","133.711","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/09 22:51:52","FXネオ新規","2020/03/09","007988","USD/JPY","","","","","","","売","","","","","10000","102.165","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/09 22:51:54","FXネオ新規","2020/03/09","007989","USD/JPY","","","","","","","売","","","","","10000","102.165","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/10 03:48:59","FXネオ決済","2020/03/09","007990","USD/JPY","","","","","","","買","","","","","10000","102.139","","","","102.165","","","","","","","","","","","","","","","","","","","","","","260","","260","260",""
"2020/03/10 03:49:15","FXネオ決済","2020/03/09","007991","USD/JPY","","","","","","","買","","","","","10000","102.138","","","","102.165","","","","","","","","","","","","","","","","","","","","","","270","","270","270",""
"2020/03/10 08:02:10","FXネオ新規","2020/03/10","007992","USD/JPY","","","","","","","売","","","","","10000","102.399","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/10 08:02:11","FXネオ新規","2020/03/10","007993","USD/JPY","","","","","","","売","","","","","10000","102.406","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/12 10:58:27","FXネオ決済","2020/03/12","007994","GBP/JPY","","","","","","","買","","","","","10000","132.821","","","","133.711","","","","","","","","","","","","","","","","","","","","","","8900","","8900","8900",""
"2020/03/12 10:58:30","FXネオ決済","2020/03/12","007995","GBP/JPY","","","","","","","買","","","","","10000","132.812","","","","133.718","","","","","","","","","","","","","","","","","","","","","","9060","","9060","9060",""
"2020/03/12 12:26:32","FXネオ新規","2020/03/12","007996","GBP/JPY","","","","","","","売","","","","","10000","132.482","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/12 12:26:33","FXネオ新規","2020/03/12","007997","GBP/JPY","","","","","","","売","","","","","10000","132.481","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/12 18:35:59","FXネオ決済","2020/03/12","007998","GBP/JPY","","","","","","","買","","","","","10000","132.279","","","","132.481","","","","","","","","","","","","","","","","","","","","","","2020","","2020","2020",""
"2020/03/12 18:36:02","FXネオ決済","2020/03/12","007999","GBP/JPY","","","","","","","買","","","","","10000","132.292","","","","132.482","","","","","","","","","","","","","","","","","","","","","","1900","","1900","1900",""
"2020/03/12 23:07:43","FXネオ新規","2020/03/12","008000","GBP/JPY","","","","","","","売","","","","","10000","132.037","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/12 23:07:44","FXネオ新規","2020/03/12","008001","GBP/JPY","","","","","","","売","","","","","10000","132.056","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/13 05:40:23","FXネオ決済","2020/03/12","008002","GBP/JPY","","","","","","","買","","","","","10000","131.482","","","","131.521","","","","","","","","","","","","","","","","","","","","","","390","","390","390",""
"2020/03/13 05:40:26","FXネオ決済","2020/03/12","008003","GBP/JPY","","","","","","","買","","","","","10000","131.483","","","","132.037","","","","","","","","","","","","","","","","","","","","","","5540","","5540","5540",""
"2020/03/13 05:40:30","FXネオ決済","2020/03/12","008004","GBP/JPY","","","","","","","買","","","","","10000","131.491","","","","132.056","","","","","","","","","","","","","","","","","","","","","","5650","","5650","5650",""
"2020/03/13 10:20:27","FXネオ決済","2020/03/13","008005","GBP/JPY","","","","","","","買","","","","","10000","131.321","","","","131.438","","","","","","","","","","","","","","","","","","","","","","1170","","1170","1170",""
"2020/03/13 10:20:29","FXネオ決済","2020/03/13","008006","GBP/JPY","","","","","","","買","","","","","10000","131.285","","","","131.438","","","","","","","","","","","","","","","","","","","","","","1530","","1530","1530",""
"2020/03/13 14:08:31","FXネオ新規","2020/03/13","008007","GBP/JPY","","","","","","","売","","","","","10000","132.746","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/13 15:29:23","FXネオ新規","2020/03/13","008008","GBP/JPY","","","","","","","売","","","","","10000","132.575","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/13 20:24:48","FXネオ新規","2020/03/13","008009","GBP/JPY","","","","","","","売","","","","","10000","133.670","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/13 20:47:46","FXネオ決済","2020/03/13","008010","GBP/JPY","","","","","","","買","","","","","10000","133.420","","","","133.670","","","","","","","","","","","","","","","","","","","","","","2500","","2500","2500",""
"2020/03/13 21:04:15","FXネオ新規","2020/03/13","008011","GBP/JPY","","","","","","","売","","","","","10000","133.652","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/13 22:49:32","FXネオ決済","2020/03/13","008012","GBP/JPY","","","","","","","買","","","","","10000","133.461","","","","133.652","","","","","","","","","","","","","","","","","","","","","","1910","","1910","1910",""
"2020/03/13 23:01:27","FXネオ新規","2020/03/13","008013","GBP/JPY","","","","","","","売","","","","","10000","133.716","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/13 23:14:03","FXネオ決済","2020/03/13","008014","GBP/JPY","","","","","","","買","","","","","10000","133.613","","","","133.716","","","","","","","","","","","","","","","","","","","","","","1030","","1030","1030",""
"2020/03/13 23:17:49","FXネオ新規","2020/03/13","008015","GBP/JPY","","","","","","","売","","","","","10000","133.555","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/13 23:23:32","FXネオ新規","2020/03/13","008016","GBP/JPY","","","","","","","売","","","","","10000","133.807","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/13 23:24:56","FXネオ新規","2020/03/13","008017","GBP/JPY","","","","","","","売","","","","","10000","133.877","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/14 00:29:09","FXネオ決済","2020/03/13","008018","GBP/JPY","","","","","","","買","","","","","10000","133.660","","","","133.877","","","","","","","","","","","","","","","","","","","","","","2170","","2170","2170",""
"2020/03/14 00:29:11","FXネオ決済","2020/03/13","008019","GBP/JPY","","","","","","","買","","","","","10000","133.655","","","","133.807","","","","","","","","","","","","","","","","","","","","","","1520","","1520","1520",""
"2020/03/14 00:30:56","FXネオ決済","2020/03/13","008020","GBP/JPY","","","","","","","買","","","","","10000","133.541","","","","133.555","","","","","","","","","","","","","","","","","","","","","","140","","140","140",""
"2020/03/14 00:44:46","FXネオ新規","2020/03/13","008021","GBP/JPY","","","","","","","売","","","","","10000","133.378","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/14 00:46:57","FXネオ決済","2020/03/13","008022","GBP/JPY","","","","","","","買","","","","","10000","133.350","","","","133.378","","","","","","","","","","","","","","","","","","","","","","280","","280","280",""
"2020/03/14 00:48:21","FXネオ新規","2020/03/13","008023","GBP/JPY","","","","","","","売","","","","","10000","133.352","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/14 00:49:34","FXネオ決済","2020/03/13","008024","GBP/JPY","","","","","","","買","","","","","10000","133.342","","","","133.352","","","","","","","","","","","","","","","","","","","","","","100","","100","100",""
"2020/03/14 00:50:33","FXネオ新規","2020/03/13","008025","GBP/JPY","","","","","","","売","","","","","10000","133.376","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/14 00:56:15","FXネオ決済","2020/03/13","008026","GBP/JPY","","","","","","","買","","","","","10000","133.327","","","","133.376","","","","","","","","","","","","","","","","","","","","","","490","","490","490",""
"2020/03/14 00:57:45","FXネオ新規","2020/03/13","008027","GBP/JPY","","","","","","","売","","","","","10000","133.046","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/14 00:58:00","FXネオ決済","2020/03/13","008028","GBP/JPY","","","","","","","買","","","","","10000","133.037","","","","133.046","","","","","","","","","","","","","","","","","","","","","","90","","90","90",""
"2020/03/14 01:00:26","FXネオ新規","2020/03/13","008029","GBP/JPY","","","","","","","売","","","","","10000","132.987","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/14 01:02:40","FXネオ決済","2020/03/13","008030","GBP/JPY","","","","","","","買","","","","","10000","132.766","","","","132.746","","","","","","","","","","","","","","","","","","","","","","-200","","-200","-200",""
"2020/03/14 01:03:37","FXネオ決済","2020/03/13","008031","GBP/JPY","","","","","","","買","","","","","10000","132.597","","","","132.575","","","","","","","","","","","","","","","","","","","","","","-220","","-220","-220",""
"2020/03/14 01:06:33","FXネオ決済","2020/03/13","008032","GBP/JPY","","","","","","","買","","","","","10000","132.701","","","","132.987","","","","","","","","","","","","","","","","","","","","","","2860","","2860","2860",""
"2020/03/14 01:07:00","FXネオ新規","2020/03/13","008033","GBP/JPY","","","","","","","売","","","","","10000","132.755","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/14 01:10:56","FXネオ新規","2020/03/13","008034","GBP/JPY","","","","","","","売","","","","","10000","132.920","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/14 01:13:13","FXネオ新規","2020/03/13","008035","GBP/JPY","","","","","","","売","","","","","10000","132.827","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/16 07:38:50","FXネオ新規","2020/03/16","008036","GBP/JPY","","","","","","","売","","","","","10000","132.079","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/16 08:28:44","FXネオ決済","2020/03/16","008037","GBP/JPY","","","","","","","買","","","","","10000","131.785","","","","132.079","","","","","","","","","","","","","","","","","","","","","","2940","","2940","2940",""
"2020/03/16 08:28:47","FXネオ決済","2020/03/16","008038","GBP/JPY","","","","","","","買","","","","","10000","131.791","","","","132.827","","","","","","","","","","","","","","","","","","","","","","10360","","10360","10360",""
"2020/03/16 08:28:50","FXネオ決済","2020/03/16","008039","GBP/JPY","","","","","","","買","","","","","10000","131.793","","","","132.920","","","","","","","","","","","","","","","","","","","","","","11270","","11270","11270",""
"2020/03/16 08:28:53","FXネオ決済","2020/03/16","008040","GBP/JPY","","","","","","","買","","","","","10000","131.768","","","","132.755","","","","","","","","","","","","","","","","","","","","","","9870","","9870","9870",""
"2020/03/16 08:54:18","FXネオ新規","2020/03/16","008041","GBP/JPY","","","","","","","売","","","","","10000","132.349","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/16 08:55:31","FXネオ新規","2020/03/16","008042","GBP/JPY","","","","","","","売","","","","","10000","132.141","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/16 09:27:18","FXネオ決済","2020/03/16","008043","GBP/JPY","","","","","","","買","","","","","10000","132.264","","","","132.349","","","","","","","","","","","","","","","","","","","","","","850","","850","850",""
"2020/03/16 09:49:21","FXネオ決済","2020/03/16","008044","GBP/JPY","","","","","","","買","","","","","10000","132.045","","","","132.141","","","","","","","","","","","","","","","","","","","","","","960","","960","960",""
"2020/03/16 10:02:31","FXネオ新規","2020/03/16","008045","GBP/JPY","","","","","","","売","","","","","10000","131.774","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/16 10:24:18","FXネオ決済","2020/03/16","008046","GBP/JPY","","","","","","","買","","","","","10000","131.569","","","","131.774","","","","","","","","","","","","","","","","","","","","","","2050","","2050","2050",""
"2020/03/16 11:33:09","FXネオ新規","2020/03/16","008047","GBP/JPY","","","","","","","売","","","","","10000","132.248","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/16 12:01:27","FXネオ決済","2020/03/16","008048","GBP/JPY","","","","","","","買","","","","","10000","132.026","","","","132.248","","","","","","","","","","","","","","","","","","","","","","2220","","2220","2220",""
"2020/03/16 13:25:03","FXネオ新規","2020/03/16","008049","GBP/JPY","","","","","","","売","","","","","10000","132.084","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/16 14:02:46","FXネオ決済","2020/03/16","008050","GBP/JPY","","","","","","","買","","","","","10000","131.761","","","","132.084","","","","","","","","","","","","","","","","","","","","","","3230","","3230","3230",""
"2020/03/16 15:44:18","FXネオ新規","2020/03/16","008051","GBP/JPY","","","","","","","売","","","","","10000","131.389","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/16 17:29:12","FXネオ新規","2020/03/16","008052","GBP/JPY","","","","","","","売","","","","","10000","131.391","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2020/03/16 17:29:39","FXネオ新規","2020/03/16","008053","GBP/JPY","","","","","","","売","","","","","10000","131.365","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
