"約定日時","取引区分","受渡日","約定番号","銘柄名","銘柄コード","限月","コールプット区分","権利行使価格","権利行使価格通貨","カバードワラント商品種別","売買区分","通貨","市場","口座","信用区分","約定数量","約定単価","コンバージョンレート","手数料","手数料消費税","建単価","新規手数料","新規手数料消費税","管理費","名義書換料","金利","貸株料","品貸料","前日分値洗","経過利子（円貨）","経過利子（外貨）","経過日数（外債）","所得税（外債）","地方税（外債）","金利・価格調整額（CFD）","配当金調整額（CFD）","売建単価（くりっく365）","買建単価（くりっく365）","円貨スワップ損益","外貨スワップ損益","約定金額（円貨）","約定金額（外貨）","決済金額（円貨）","決済金額（外貨）","実現損益","受渡金額（円貨）","備考"
"2019/12/05 09:26:24","FXネオ新規","2019/12/05","006747","USD/JPY","","","","","","","買","","","","","10000","108.843","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/06 08:41:27","FXネオ新規","2019/12/06","006751","USD/JPY","","","","","","","買","","","","","10000","108.754","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/06 15:01:06","FXネオ決済","2019/12/06","006752","GBP/JPY","","","","","","","売","","","","","30000","142.967","","","","141.846","","","","","","","","","","","","","","","","","","","","","","33630","","33630","33630",""
"2019/12/06 15:01:06","FXネオ決済","2019/12/06","006753","GBP/JPY","","","","","","","売","","","","","30000","142.967","","","","141.815","","","","","","","","","","","","","","","","","","","","","","34560","","34560","34560",""
"2019/12/06 15:01:06","FXネオ決済","2019/12/06","006754","GBP/JPY","","","","","","","売","","","","","30000","142.967","","","","141.829","","","","","","","","","","","","","","","","","","","","","","34140","","34140","34140",""
"2019/12/06 17:38:28","FXネオ新規","2019/12/06","006756","GBP/JPY","","","","","","","買","","","","","10000","142.648","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/06 17:42:38","FXネオ新規","2019/12/06","006757","GBP/JPY","","","","","","","買","","","","","10000","142.666","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/06 17:47:14","FXネオ新規","2019/12/06","006758","GBP/JPY","","","","","","","買","","","","","10000","142.719","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/06 17:50:33","FXネオ決済","2019/12/06","006759","GBP/JPY","","","","","","","売","","","","","10000","142.673","","","","142.666","","","","","","","","","","","","","","","","","","","","","","70","","70","70",""
"2019/12/06 18:02:02","FXネオ新規","2019/12/06","006760","GBP/JPY","","","","","","","買","","","","","10000","142.628","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/06 19:03:00","FXネオ新規","2019/12/06","006761","GBP/JPY","","","","","","","買","","","","","10000","142.569","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/06 20:00:53","FXネオ決済","2019/12/06","006762","GBP/JPY","","","","","","","売","","","","","10000","142.569","","","","142.569","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/06 20:01:34","FXネオ新規","2019/12/06","006763","GBP/JPY","","","","","","","買","","","","","10000","142.599","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/06 21:17:36","FXネオ決済","2019/12/06","006764","GBP/JPY","","","","","","","売","","","","","10000","142.600","","","","142.599","","","","","","","","","","","","","","","","","","","","","","10","","10","10",""
"2019/12/06 21:37:35","FXネオ新規","2019/12/06","006765","GBP/JPY","","","","","","","買","","","","","10000","142.738","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/06 21:37:45","FXネオ新規","2019/12/06","006766","GBP/JPY","","","","","","","買","","","","","10000","142.740","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/06 21:51:53","FXネオ決済","2019/12/06","006767","GBP/JPY","","","","","","","売","","","","","10000","142.727","","","","142.719","","","","","","","","","","","","","","","","","","","","","","80","","80","80",""
"2019/12/06 22:32:01","FXネオ決済","2019/12/06","006768","USD/JPY","","","","","","","売","","","","","10000","108.838","","","","108.754","","","","","","","","","","","","","","","","","","","","","","840","","840","840",""
"2019/12/06 22:32:07","FXネオ決済","2019/12/06","006769","USD/JPY","","","","","","","売","","","","","10000","108.859","","","","108.843","","","","","","","","","","","","","","","","","","","","","","160","","160","160",""
"2019/12/06 22:32:15","FXネオ決済","2019/12/06","006770","USD/JPY","","","","","","","売","","","","","10000","108.870","","","","108.859","","","","","","","","","","","","","","","","","","","","","","110","","110","110",""
"2019/12/06 22:32:19","FXネオ決済","2019/12/06","006771","USD/JPY","","","","","","","売","","","","","10000","108.856","","","","108.848","","","","","","","","","","","","","","","","","","","","","","80","","80","80",""
"2019/12/06 22:34:15","FXネオ決済","2019/12/06","006772","GBP/JPY","","","","","","","売","","","","","10000","142.816","","","","142.648","","","","","","","","","","","","","","","","","","","","","","1680","","1680","1680",""
"2019/12/06 22:34:15","FXネオ決済","2019/12/06","006773","GBP/JPY","","","","","","","売","","","","","10000","142.816","","","","142.628","","","","","","","","","","","","","","","","","","","","","","1880","","1880","1880",""
"2019/12/06 22:34:15","FXネオ決済","2019/12/06","006774","GBP/JPY","","","","","","","売","","","","","10000","142.816","","","","142.738","","","","","","","","","","","","","","","","","","","","","","780","","780","780",""
"2019/12/06 22:34:15","FXネオ決済","2019/12/06","006775","GBP/JPY","","","","","","","売","","","","","10000","142.816","","","","142.740","","","","","","","","","","","","","","","","","","","","","","760","","760","760",""
"2019/12/06 22:40:29","FXネオ新規","2019/12/06","006776","GBP/JPY","","","","","","","買","","","","","10000","142.866","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/06 22:45:59","FXネオ新規","2019/12/06","006777","GBP/JPY","","","","","","","買","","","","","10000","142.929","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/06 22:50:01","FXネオ決済","2019/12/06","006778","GBP/JPY","","","","","","","売","","","","","10000","142.899","","","","142.866","","","","","","","","","","","","","","","","","","","","","","330","","330","330",""
"2019/12/06 22:50:26","FXネオ新規","2019/12/06","006779","GBP/JPY","","","","","","","買","","","","","10000","142.930","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/06 23:00:12","FXネオ新規","2019/12/06","006780","USD/JPY","","","","","","","買","","","","","10000","108.842","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/06 23:11:40","FXネオ新規","2019/12/06","006781","GBP/JPY","","","","","","","買","","","","","10000","142.870","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/06 23:12:30","FXネオ新規","2019/12/06","006782","USD/JPY","","","","","","","買","","","","","10000","108.861","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/06 23:12:37","FXネオ新規","2019/12/06","006783","GBP/JPY","","","","","","","買","","","","","10000","142.852","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/06 23:22:24","FXネオ決済","2019/12/06","006785","GBP/JPY","","","","","","","売","","","","","10000","142.862","","","","142.852","","","","","","","","","","","","","","","","","","","","","","100","","100","100",""
"2019/12/06 23:29:46","FXネオ新規","2019/12/06","006786","USD/JPY","","","","","","","買","","","","","10000","108.832","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/06 23:30:22","FXネオ新規","2019/12/06","006787","GBP/JPY","","","","","","","買","","","","","10000","142.886","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/07 00:01:07","FXネオ新規","2019/12/06","006788","GBP/JPY","","","","","","","買","","","","","10000","142.839","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/07 00:18:49","FXネオ新規","2019/12/06","006789","USD/JPY","","","","","","","買","","","","","10000","108.759","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/09 07:43:10","FXネオ新規","2019/12/09","006790","USD/JPY","","","","","","","買","","","","","10000","108.593","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/09 08:39:06","FXネオ新規","2019/12/09","006792","USD/JPY","","","","","","","買","","","","","10000","108.635","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/09 15:24:32","FXネオ新規","2019/12/09","006793","GBP/JPY","","","","","","","買","","","","","10000","142.872","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/09 15:25:10","FXネオ新規","2019/12/09","006794","GBP/JPY","","","","","","","買","","","","","10000","142.889","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/09 15:33:42","FXネオ新規","2019/12/09","006795","GBP/JPY","","","","","","","買","","","","","10000","143.061","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/09 15:48:37","FXネオ決済","2019/12/09","006796","GBP/JPY","","","","","","","売","","","","","10000","143.059","","","","142.929","","","","","","","","","","","","","","","","","","","","","","1300","","1300","1300",""
"2019/12/09 15:48:37","FXネオ決済","2019/12/09","006797","GBP/JPY","","","","","","","売","","","","","10000","143.059","","","","142.930","","","","","","","","","","","","","","","","","","","","","","1290","","1290","1290",""
"2019/12/09 15:48:37","FXネオ決済","2019/12/09","006798","GBP/JPY","","","","","","","売","","","","","10000","143.059","","","","142.870","","","","","","","","","","","","","","","","","","","","","","1890","","1890","1890",""
"2019/12/09 15:48:37","FXネオ決済","2019/12/09","006799","GBP/JPY","","","","","","","売","","","","","10000","143.059","","","","142.886","","","","","","","","","","","","","","","","","","","","","","1730","","1730","1730",""
"2019/12/09 15:48:37","FXネオ決済","2019/12/09","006800","GBP/JPY","","","","","","","売","","","","","10000","143.059","","","","142.839","","","","","","","","","","","","","","","","","","","","","","2200","","2200","2200",""
"2019/12/09 15:48:37","FXネオ決済","2019/12/09","006801","GBP/JPY","","","","","","","売","","","","","10000","143.059","","","","142.872","","","","","","","","","","","","","","","","","","","","","","1870","","1870","1870",""
"2019/12/09 15:48:37","FXネオ決済","2019/12/09","006802","GBP/JPY","","","","","","","売","","","","","10000","143.059","","","","142.889","","","","","","","","","","","","","","","","","","","","","","1700","","1700","1700",""
"2019/12/09 15:48:37","FXネオ決済","2019/12/09","006803","GBP/JPY","","","","","","","売","","","","","10000","143.059","","","","143.061","","","","","","","","","","","","","","","","","","","","","","-20","","-20","-20",""
"2019/12/09 16:12:30","FXネオ新規","2019/12/09","006804","GBP/JPY","","","","","","","買","","","","","10000","143.030","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/09 17:19:39","FXネオ新規","2019/12/09","006805","GBP/JPY","","","","","","","買","","","","","10000","142.928","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/09 18:33:21","FXネオ新規","2019/12/09","006806","GBP/JPY","","","","","","","買","","","","","10000","142.796","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/09 18:37:22","FXネオ決済","2019/12/09","006807","GBP/JPY","","","","","","","売","","","","","10000","142.796","","","","142.796","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/09 19:10:11","FXネオ新規","2019/12/09","006808","GBP/JPY","","","","","","","買","","","","","10000","142.784","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/09 19:25:39","FXネオ新規","2019/12/09","006809","GBP/JPY","","","","","","","買","","","","","10000","142.830","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/09 19:34:24","FXネオ決済","2019/12/09","006810","GBP/JPY","","","","","","","売","","","","","10000","142.795","","","","142.784","","","","","","","","","","","","","","","","","","","","","","110","","110","110",""
"2019/12/09 19:42:50","FXネオ新規","2019/12/09","006811","GBP/JPY","","","","","","","買","","","","","10000","142.828","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/09 19:45:14","FXネオ新規","2019/12/09","006812","GBP/JPY","","","","","","","買","","","","","10000","142.842","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/09 19:51:18","FXネオ新規","2019/12/09","006813","GBP/JPY","","","","","","","買","","","","","10000","142.873","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/10 09:09:25","FXネオ新規","2019/12/10","006814","GBP/JPY","","","","","","","買","","","","","10000","142.767","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/10 09:48:14","FXネオ決済","2019/12/10","006815","GBP/JPY","","","","","","","売","","","","","10000","142.806","","","","142.767","","","","","","","","","","","","","","","","","","","","","","390","","390","390",""
"2019/12/10 11:18:39","FXネオ決済","2019/12/10","006816","GBP/JPY","","","","","","","売","","","","","10000","142.859","","","","142.842","","","","","","","","","","","","","","","","","","","","","","170","","170","170",""
"2019/12/10 11:18:42","FXネオ決済","2019/12/10","006817","GBP/JPY","","","","","","","売","","","","","10000","142.858","","","","142.828","","","","","","","","","","","","","","","","","","","","","","300","","300","300",""
"2019/12/10 11:18:49","FXネオ決済","2019/12/10","006818","GBP/JPY","","","","","","","売","","","","","10000","142.865","","","","142.830","","","","","","","","","","","","","","","","","","","","","","350","","350","350",""
"2019/12/10 11:56:08","FXネオ新規","2019/12/10","006819","GBP/JPY","","","","","","","買","","","","","10000","142.878","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/10 12:42:56","FXネオ決済","2019/12/10","006820","GBP/JPY","","","","","","","売","","","","","10000","142.876","","","","142.873","","","","","","","","","","","","","","","","","","","","","","30","","30","30",""
"2019/12/10 15:48:28","FXネオ決済","2019/12/10","006821","GBP/JPY","","","","","","","売","","","","","10000","142.934","","","","142.928","","","","","","","","","","","","","","","","","","","","","","60","","60","60",""
"2019/12/10 16:00:54","FXネオ新規","2019/12/10","006822","GBP/JPY","","","","","","","買","","","","","10000","142.938","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/10 16:11:46","FXネオ決済","2019/12/10","006823","GBP/JPY","","","","","","","売","","","","","10000","142.894","","","","142.878","","","","","","","","","","","","","","","","","","","","","","160","","160","160",""
"2019/12/10 16:25:29","FXネオ新規","2019/12/10","006824","GBP/JPY","","","","","","","買","","","","","10000","142.901","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/10 17:58:34","FXネオ新規","2019/12/10","006825","GBP/JPY","","","","","","","買","","","","","10000","142.898","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/10 18:02:55","FXネオ新規","2019/12/10","006826","GBP/JPY","","","","","","","買","","","","","10000","142.962","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/10 18:07:40","FXネオ新規","2019/12/10","006827","GBP/JPY","","","","","","","買","","","","","10000","142.977","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/10 18:13:42","FXネオ決済","2019/12/10","006828","GBP/JPY","","","","","","","売","","","","","10000","142.901","","","","142.901","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/10 18:13:44","FXネオ決済","2019/12/10","006829","GBP/JPY","","","","","","","売","","","","","10000","142.911","","","","142.898","","","","","","","","","","","","","","","","","","","","","","130","","130","130",""
"2019/12/10 18:30:30","FXネオ新規","2019/12/10","006830","GBP/JPY","","","","","","","買","","","","","10000","142.789","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/10 18:30:58","FXネオ新規","2019/12/10","006831","GBP/JPY","","","","","","","買","","","","","10000","142.791","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/10 18:40:08","FXネオ決済","2019/12/10","006832","GBP/JPY","","","","","","","売","","","","","10000","142.863","","","","142.791","","","","","","","","","","","","","","","","","","","","","","720","","720","720",""
"2019/12/10 18:40:11","FXネオ決済","2019/12/10","006833","GBP/JPY","","","","","","","売","","","","","10000","142.865","","","","142.789","","","","","","","","","","","","","","","","","","","","","","760","","760","760",""
"2019/12/10 19:00:25","FXネオ新規","2019/12/10","006834","GBP/JPY","","","","","","","買","","","","","10000","142.899","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/10 19:01:37","FXネオ新規","2019/12/10","006835","GBP/JPY","","","","","","","買","","","","","10000","142.929","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/10 19:55:01","FXネオ決済","2019/12/10","006836","GBP/JPY","","","","","","","売","","","","","10000","143.045","","","","143.030","","","","","","","","","","","","","","","","","","","","","","150","","150","150",""
"2019/12/10 19:55:01","FXネオ決済","2019/12/10","006837","GBP/JPY","","","","","","","売","","","","","10000","143.045","","","","142.938","","","","","","","","","","","","","","","","","","","","","","1070","","1070","1070",""
"2019/12/10 19:55:01","FXネオ決済","2019/12/10","006838","GBP/JPY","","","","","","","売","","","","","10000","143.045","","","","142.962","","","","","","","","","","","","","","","","","","","","","","830","","830","830",""
"2019/12/10 19:55:01","FXネオ決済","2019/12/10","006839","GBP/JPY","","","","","","","売","","","","","10000","143.045","","","","142.977","","","","","","","","","","","","","","","","","","","","","","680","","680","680",""
"2019/12/10 19:55:01","FXネオ決済","2019/12/10","006840","GBP/JPY","","","","","","","売","","","","","10000","143.045","","","","142.899","","","","","","","","","","","","","","","","","","","","","","1460","","1460","1460",""
"2019/12/10 19:55:01","FXネオ決済","2019/12/10","006841","GBP/JPY","","","","","","","売","","","","","10000","143.045","","","","142.929","","","","","","","","","","","","","","","","","","","","","","1160","","1160","1160",""
"2019/12/10 20:05:33","FXネオ新規","2019/12/10","006842","GBP/JPY","","","","","","","買","","","","","10000","143.012","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/10 20:11:47","FXネオ決済","2019/12/10","006843","GBP/JPY","","","","","","","売","","","","","10000","143.195","","","","143.012","","","","","","","","","","","","","","","","","","","","","","1830","","1830","1830",""
"2019/12/10 20:17:12","FXネオ新規","2019/12/10","006844","GBP/JPY","","","","","","","買","","","","","10000","143.142","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/10 20:18:14","FXネオ新規","2019/12/10","006845","GBP/JPY","","","","","","","買","","","","","10000","143.140","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/10 20:22:40","FXネオ新規","2019/12/10","006846","GBP/JPY","","","","","","","買","","","","","10000","143.131","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/10 20:30:43","FXネオ新規","2019/12/10","006847","GBP/JPY","","","","","","","買","","","","","10000","143.110","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/10 21:25:59","FXネオ新規","2019/12/10","006848","GBP/JPY","","","","","","","買","","","","","10000","142.987","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/10 21:35:06","FXネオ新規","2019/12/10","006849","GBP/JPY","","","","","","","買","","","","","10000","143.012","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/10 21:35:13","FXネオ新規","2019/12/10","006850","GBP/JPY","","","","","","","買","","","","","10000","143.015","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/10 21:35:53","FXネオ決済","2019/12/10","006851","GBP/JPY","","","","","","","売","","","","","10000","143.028","","","","143.015","","","","","","","","","","","","","","","","","","","","","","130","","130","130",""
"2019/12/10 21:46:31","FXネオ新規","2019/12/10","006852","GBP/JPY","","","","","","","買","","","","","10000","143.037","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/10 21:48:37","FXネオ決済","2019/12/10","006853","GBP/JPY","","","","","","","売","","","","","10000","143.020","","","","142.987","","","","","","","","","","","","","","","","","","","","","","330","","330","330",""
"2019/12/10 21:52:09","FXネオ新規","2019/12/10","006854","GBP/JPY","","","","","","","買","","","","","10000","143.054","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/10 21:54:57","FXネオ決済","2019/12/10","006855","GBP/JPY","","","","","","","売","","","","","10000","143.022","","","","143.012","","","","","","","","","","","","","","","","","","","","","","100","","100","100",""
"2019/12/10 22:32:59","FXネオ新規","2019/12/10","006856","GBP/JPY","","","","","","","買","","","","","10000","143.250","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/10 22:40:44","FXネオ新規","2019/12/10","006857","GBP/JPY","","","","","","","買","","","","","10000","143.178","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/10 22:47:40","FXネオ決済","2019/12/10","006858","GBP/JPY","","","","","","","売","","","","","10000","143.109","","","","143.037","","","","","","","","","","","","","","","","","","","","","","720","","720","720",""
"2019/12/10 22:47:42","FXネオ決済","2019/12/10","006859","GBP/JPY","","","","","","","売","","","","","10000","143.111","","","","143.054","","","","","","","","","","","","","","","","","","","","","","570","","570","570",""
"2019/12/10 22:53:29","FXネオ新規","2019/12/10","006860","GBP/JPY","","","","","","","買","","","","","10000","143.111","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/10 22:54:05","FXネオ新規","2019/12/10","006861","GBP/JPY","","","","","","","買","","","","","10000","143.124","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/11 07:34:32","FXネオ新規","2019/12/11","006862","GBP/JPY","","","","","","","買","","","","","10000","142.693","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/11 08:07:10","FXネオ決済","2019/12/11","006863","GBP/JPY","","","","","","","売","","","","","10000","142.711","","","","142.693","","","","","","","","","","","","","","","","","","","","","","180","","180","180",""
"2019/12/11 08:07:38","FXネオ新規","2019/12/11","006864","GBP/JPY","","","","","","","買","","","","","10000","142.713","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/11 08:49:43","FXネオ決済","2019/12/11","006865","GBP/JPY","","","","","","","売","","","","","10000","142.817","","","","142.713","","","","","","","","","","","","","","","","","","","","","","1040","","1040","1040",""
"2019/12/11 09:43:02","FXネオ新規","2019/12/11","006866","GBP/JPY","","","","","","","買","","","","","10000","142.782","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/11 12:18:39","FXネオ決済","2019/12/11","006867","GBP/JPY","","","","","","","売","","","","","10000","142.832","","","","142.782","","","","","","","","","","","","","","","","","","","","","","500","","500","500",""
"2019/12/11 16:43:34","FXネオ新規","2019/12/11","006868","GBP/JPY","","","","","","","買","","","","","10000","142.619","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/11 17:48:40","FXネオ決済","2019/12/11","006869","GBP/JPY","","","","","","","売","","","","","10000","142.871","","","","142.619","","","","","","","","","","","","","","","","","","","","","","2520","","2520","2520",""
"2019/12/11 22:51:51","FXネオ決済","2019/12/11","006870","GBP/JPY","","","","","","","売","","","","","10000","143.150","","","","143.142","","","","","","","","","","","","","","","","","","","","","","80","","80","80",""
"2019/12/11 22:51:51","FXネオ決済","2019/12/11","006871","GBP/JPY","","","","","","","売","","","","","10000","143.150","","","","143.140","","","","","","","","","","","","","","","","","","","","","","100","","100","100",""
"2019/12/11 22:51:51","FXネオ決済","2019/12/11","006872","GBP/JPY","","","","","","","売","","","","","10000","143.150","","","","143.131","","","","","","","","","","","","","","","","","","","","","","190","","190","190",""
"2019/12/11 22:51:51","FXネオ決済","2019/12/11","006873","GBP/JPY","","","","","","","売","","","","","10000","143.150","","","","143.110","","","","","","","","","","","","","","","","","","","","","","400","","400","400",""
"2019/12/11 22:51:51","FXネオ決済","2019/12/11","006874","GBP/JPY","","","","","","","売","","","","","10000","143.150","","","","143.250","","","","","","","","","","","","","","","","","","","","","","-1000","","-1000","-1000",""
"2019/12/11 22:51:51","FXネオ決済","2019/12/11","006875","GBP/JPY","","","","","","","売","","","","","10000","143.150","","","","143.178","","","","","","","","","","","","","","","","","","","","","","-280","","-280","-280",""
"2019/12/11 22:51:51","FXネオ決済","2019/12/11","006876","GBP/JPY","","","","","","","売","","","","","10000","143.150","","","","143.111","","","","","","","","","","","","","","","","","","","","","","390","","390","390",""
"2019/12/11 22:51:51","FXネオ決済","2019/12/11","006877","GBP/JPY","","","","","","","売","","","","","10000","143.150","","","","143.124","","","","","","","","","","","","","","","","","","","","","","260","","260","260",""
"2019/12/11 22:54:49","FXネオ新規","2019/12/11","006878","GBP/JPY","","","","","","","買","","","","","10000","143.144","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/11 22:58:58","FXネオ新規","2019/12/11","006879","GBP/JPY","","","","","","","買","","","","","10000","143.150","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/11 23:08:53","FXネオ新規","2019/12/11","006880","GBP/JPY","","","","","","","買","","","","","10000","143.156","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/11 23:17:04","FXネオ決済","2019/12/11","006881","GBP/JPY","","","","","","","売","","","","","10000","143.188","","","","143.144","","","","","","","","","","","","","","","","","","","","","","440","","440","440",""
"2019/12/11 23:17:04","FXネオ決済","2019/12/11","006882","GBP/JPY","","","","","","","売","","","","","10000","143.188","","","","143.150","","","","","","","","","","","","","","","","","","","","","","380","","380","380",""
"2019/12/11 23:17:04","FXネオ決済","2019/12/11","006883","GBP/JPY","","","","","","","売","","","","","10000","143.188","","","","143.156","","","","","","","","","","","","","","","","","","","","","","320","","320","320",""
"2019/12/11 23:17:53","FXネオ新規","2019/12/11","006884","GBP/JPY","","","","","","","買","","","","","10000","143.214","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/11 23:18:01","FXネオ新規","2019/12/11","006885","GBP/JPY","","","","","","","買","","","","","10000","143.208","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/11 23:18:11","FXネオ新規","2019/12/11","006886","GBP/JPY","","","","","","","買","","","","","10000","143.203","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/11 23:19:35","FXネオ新規","2019/12/11","006887","GBP/JPY","","","","","","","買","","","","","10000","143.229","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/11 23:20:15","FXネオ新規","2019/12/11","006888","GBP/JPY","","","","","","","買","","","","","10000","143.234","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/12 05:32:04","FXネオ決済","2019/12/11","006889","GBP/JPY","","","","","","","売","","","","","10000","143.303","","","","143.214","","","","","","","","","","","","","","","","","","","","","","890","","890","890",""
"2019/12/12 05:32:04","FXネオ決済","2019/12/11","006890","GBP/JPY","","","","","","","売","","","","","10000","143.303","","","","143.208","","","","","","","","","","","","","","","","","","","","","","950","","950","950",""
"2019/12/12 05:32:04","FXネオ決済","2019/12/11","006891","GBP/JPY","","","","","","","売","","","","","10000","143.303","","","","143.203","","","","","","","","","","","","","","","","","","","","","","1000","","1000","1000",""
"2019/12/12 05:32:04","FXネオ決済","2019/12/11","006892","GBP/JPY","","","","","","","売","","","","","10000","143.303","","","","143.229","","","","","","","","","","","","","","","","","","","","","","740","","740","740",""
"2019/12/12 05:32:04","FXネオ決済","2019/12/11","006893","GBP/JPY","","","","","","","売","","","","","10000","143.303","","","","143.234","","","","","","","","","","","","","","","","","","","","","","690","","690","690",""
"2019/12/12 06:48:44","FXネオ新規","2019/12/11","006894","GBP/JPY","","","","","","","買","","","","","10000","143.260","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
"2019/12/12 08:20:49","FXネオ新規","2019/12/12","006895","GBP/JPY","","","","","","","買","","","","","10000","143.271","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0",""
